symbol,snapshot_date,ess_numeric,ess_direction,zacks_direction,jefferson_direction,mclean_direction,signal_pattern,has_conflict,forward_return_30d,forward_return_60d,benchmark_return_30d,winner_loser,ess_correct
CF,2025-08-18,7.9,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.003079,-0.011131,0.023657,LOSER,False
CFFN,2025-08-18,9.6,BULLISH,NO_DATA,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.036007,0.008183,0.023657,NEUTRAL,False
CHCO,2025-08-18,7.5,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.00673,-0.024743,0.023657,NEUTRAL,False
CHE,2025-08-18,7.9,BULLISH,BEARISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,0.028168,-0.009599,0.023657,NEUTRAL,False
CHKP,2025-08-18,9.2,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.041879,0.010655,0.023657,NEUTRAL,False
CHRW,2025-08-18,8.9,BULLISH,NEUTRAL,BULLISH,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.103914,0.040992,0.023657,WINNER,True
CHWY,2025-08-18,7.6,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.067155,-0.085714,0.023657,LOSER,False
CI,2025-08-18,9.2,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.000778,0.008251,0.023657,LOSER,False
CIM,2025-08-18,9.9,BULLISH,NO_DATA,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.034763,-0.031899,0.023657,NEUTRAL,False
CINF,2025-08-18,7.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.03131,0.027289,0.023657,NEUTRAL,False
CLMB,2025-08-18,9.6,BULLISH,NEUTRAL,BULLISH,NO_DATA,ESS_BULLISH_ANALYST_MIXED,False,0.110469,0.074836,0.023657,WINNER,True
CM,2025-08-18,7.6,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.087263,0.08794,0.023657,WINNER,True
CME,2025-08-18,8.2,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.02498,-0.004395,0.023657,LOSER,False
CMG,2025-08-18,7.7,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.085523,-0.035039,0.023657,LOSER,False
CMPR,2025-08-18,9.6,BULLISH,NEUTRAL,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.055867,0.103753,0.023657,WINNER,True
CMRE,2025-08-18,7.8,BULLISH,BEARISH,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_MAJORITY_BEARISH,True,0.118794,0.026596,0.023657,WINNER,True
CMT,2025-08-18,7.9,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.179888,0.032961,0.023657,WINNER,True
CNA,2025-08-18,9.3,BULLISH,NEUTRAL,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.022453,-0.035797,0.023657,LOSER,False
CNMD,2025-08-18,9.5,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.050916,-0.150375,0.023657,LOSER,False
CNX,2025-08-18,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.101032,0.138029,0.023657,WINNER,True
COHR,2025-08-18,8.1,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.142778,0.285777,0.023657,WINNER,True
COIN,2025-08-18,7.3,BULLISH,NEUTRAL,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.00053,0.047672,0.023657,LOSER,False
COLB,2025-08-18,9.8,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.015429,-0.043562,0.023657,NEUTRAL,False
COMM,2025-08-18,7.5,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,,,0.023657,NO_DATA,
COR,2025-08-18,9.5,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.004374,0.118271,0.023657,LOSER,False
CORT,2025-08-18,8.1,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,0.047659,0.096572,0.023657,WINNER,True
COST,2025-08-18,8.3,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.016664,-0.043927,0.023657,LOSER,False
COUR,2025-08-18,8.0,BULLISH,BULLISH,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_FULL_AGREE,False,-0.050336,-0.158557,0.023657,LOSER,False
CPRX,2025-08-18,8.1,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.010381,0.015818,0.023657,LOSER,False
CR,2025-08-18,7.7,BULLISH,NEUTRAL,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.062037,-0.046046,0.023657,LOSER,False
CRAI,2025-08-18,9.5,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.111654,-0.028433,0.023657,WINNER,True
CRCT,2025-08-18,9.6,BULLISH,NEUTRAL,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.188849,-0.061151,0.023657,WINNER,True
CRGY,2025-08-18,7.9,BULLISH,BULLISH,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_FULL_AGREE,False,-0.060086,-0.114807,0.023657,LOSER,False
CRM,2025-08-18,7.9,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.005485,-0.001913,0.023657,LOSER,False
CRMD,2025-08-18,7.4,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.151145,-0.222901,0.023657,LOSER,False
CRS,2025-08-18,8.3,BULLISH,BULLISH,NEUTRAL,NO_DATA,ESS_BULLISH_ANALYST_MIXED,False,-0.010213,-0.032984,0.023657,LOSER,False
CRUS,2025-08-18,9.6,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.054695,0.116471,0.023657,WINNER,True
CSCO,2025-08-18,9.8,BULLISH,NEUTRAL,BULLISH,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.011501,0.053823,0.023657,NEUTRAL,False
CSGS,2025-08-18,9.1,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.05405,0.043475,0.023657,WINNER,True
CSTM,2025-08-18,8.3,BULLISH,NEUTRAL,NEUTRAL,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.078556,0.082095,0.023657,WINNER,True
CTAS,2025-08-18,7.2,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.066735,-0.122177,0.023657,LOSER,False
CTBI,2025-08-18,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.002253,-0.067792,0.023657,LOSER,False
CTS,2025-08-18,7.8,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.002905,-0.030008,0.023657,LOSER,False
CTSH,2025-08-18,9.3,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.000999,-0.057347,0.023657,LOSER,False
CTSO,2025-08-18,7.8,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.178182,-0.194545,0.023657,LOSER,False
CVCO,2025-08-18,8.0,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.137781,0.145632,0.023657,WINNER,True
CVE,2025-08-18,9.4,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.166555,0.123746,0.023657,WINNER,True
CVGW,2025-08-18,9.4,BULLISH,BEARISH,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,True,0.003634,-0.128083,0.023657,LOSER,False
CVS,2025-08-18,8.3,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.054582,0.176001,0.023657,WINNER,True
CWCO,2025-08-18,9.2,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.046856,0.12159,0.023657,WINNER,True
CX,2025-08-18,7.8,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.091435,0.116898,0.023657,WINNER,True
DAC,2025-08-18,7.8,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,,,0.023657,NO_DATA,
DAKT,2025-08-18,8.3,BULLISH,NEUTRAL,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.361078,0.170659,0.023657,WINNER,True
DAL,2025-08-18,7.6,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.037158,-0.020752,0.023657,LOSER,False
DASH,2025-08-18,7.5,BULLISH,NEUTRAL,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.023328,0.038367,0.023657,NEUTRAL,False
DB,2025-08-18,9.8,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.00328,-0.08199,0.023657,LOSER,False
DBX,2025-08-18,8.9,BULLISH,NEUTRAL,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.135484,0.04319,0.023657,WINNER,True
DCI,2025-08-18,8.0,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.088847,0.117607,0.023657,WINNER,True
DCO,2025-08-18,8.7,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.03589,0.002945,0.023657,NEUTRAL,False
DEA,2025-08-18,7.6,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.064649,0.007795,0.023657,WINNER,True
DELL,2025-08-18,8.9,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.056396,0.082965,0.023657,LOSER,False
DFIN,2025-08-18,8.6,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.03314,-0.064107,0.023657,LOSER,False
DGICA,2025-08-18,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.119229,0.120398,0.023657,WINNER,True
DGII,2025-08-18,9.6,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.084877,0.132995,0.023657,WINNER,True
DHT,2025-08-18,7.1,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.177273,0.100909,0.023657,WINNER,True
DLX,2025-08-18,9.1,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.027909,-0.048447,0.023657,NEUTRAL,False
DNOW,2025-08-18,8.9,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.036835,-0.039563,0.023657,NEUTRAL,False
DORM,2025-08-18,7.2,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.028989,-0.061783,0.023657,NEUTRAL,False
DOX,2025-08-18,8.6,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.033563,-0.040459,0.023657,LOSER,False
DPZ,2025-08-18,7.1,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.01112,-0.060653,0.023657,LOSER,False
DUK,2025-08-18,7.9,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.002964,0.058208,0.023657,LOSER,False
DVA,2025-08-18,8.7,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.0394,-0.05531,0.023657,LOSER,False
DVN,2025-08-18,8.0,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.062775,-0.047374,0.023657,WINNER,True
DX,2025-08-18,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,0.023657,NO_DATA,
E,2025-08-18,9.4,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.003434,-0.004007,0.023657,LOSER,False
EBF,2025-08-18,8.1,BULLISH,NO_DATA,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.005546,-0.032217,0.023657,NEUTRAL,False
EBR,2025-08-18,8.1,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,0.023657,NO_DATA,
EBS,2025-08-18,8.1,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,-0.141125,0.009923,0.023657,LOSER,False
ECG,2025-08-18,8.3,BULLISH,BULLISH,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_FULL_AGREE,False,0.034791,0.16135,0.023657,NEUTRAL,False
ED,2025-08-18,8.6,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.033487,0.014538,0.023657,LOSER,False
EDN,2025-08-18,8.1,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,0.023657,NO_DATA,
EEFT,2025-08-18,8.1,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.073054,-0.088604,0.023657,LOSER,False
EFSC,2025-08-18,9.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.047785,-0.064094,0.023657,WINNER,True
EGO,2025-08-18,8.2,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.178369,0.228958,0.023657,WINNER,True
EHC,2025-08-18,7.7,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.033771,0.037569,0.023657,NEUTRAL,False
EHTH,2025-08-18,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.081461,0.339888,0.023657,WINNER,True
ELA,2025-08-18,8.9,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.049575,0.133144,0.023657,WINNER,True
ELAN,2025-08-18,9.0,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.041243,0.210169,0.023657,NEUTRAL,False
ELMD,2025-08-18,8.8,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.227527,0.233621,0.023657,WINNER,True
ELV,2025-08-18,7.5,BULLISH,BEARISH,BULLISH,NO_DATA,ESS_BULLISH_ANALYST_MAJORITY_BEARISH,True,0.002726,0.13369,0.023657,LOSER,False
EME,2025-08-18,9.5,BULLISH,NEUTRAL,BULLISH,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.0062,0.124561,0.023657,NEUTRAL,False
EML,2025-08-18,9.9,BULLISH,NO_DATA,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.119079,-0.056662,0.023657,WINNER,True
ENB,2025-08-18,8.7,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,0.052282,0.008785,0.023657,WINNER,True
ENS,2025-08-18,7.6,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.084559,0.21828,0.023657,WINNER,True
ENSG,2025-08-18,8.6,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.011459,0.110002,0.023657,NEUTRAL,False
ENTA,2025-08-18,7.7,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.077111,0.347613,0.023657,LOSER,False
EPAM,2025-08-18,7.5,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.067679,-0.121993,0.023657,LOSER,False
EPC,2025-08-18,7.9,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.092932,-0.117753,0.023657,LOSER,False
EPD,2025-08-18,8.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.02362,-0.036387,0.023657,NEUTRAL,False
EQH,2025-08-18,9.3,BULLISH,NEUTRAL,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.01,-0.105472,0.023657,NEUTRAL,False
ES,2025-08-18,8.3,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.019213,0.137043,0.023657,LOSER,False
ESCA,2025-08-18,7.7,BULLISH,BEARISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,-0.04878,-0.058935,0.023657,LOSER,False
ESNT,2025-08-18,8.8,BULLISH,NEUTRAL,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.032326,-0.033463,0.023657,NEUTRAL,False
ETN,2025-08-18,7.5,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.027864,0.056011,0.023657,NEUTRAL,False
EVR,2025-08-18,9.2,BULLISH,BULLISH,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_FULL_AGREE,False,0.146375,0.03698,0.023657,WINNER,True
EVTC,2025-08-18,9.2,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.089117,-0.193357,0.023657,LOSER,False
EXE,2025-08-18,7.3,BULLISH,NEUTRAL,BEARISH,NO_DATA,ESS_BULLISH_ANALYST_MAJORITY_BEARISH,True,0.071482,0.083306,0.023657,WINNER,True
EXEL,2025-08-18,9.5,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.070975,0.03946,0.023657,WINNER,True
EZPW,2025-08-18,7.8,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.068879,0.161553,0.023657,WINNER,True
FAST,2025-08-18,8.7,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.040521,-0.13541,0.023657,LOSER,False
FBIN,2025-08-18,7.4,BULLISH,NEUTRAL,BULLISH,NO_DATA,ESS_BULLISH_ANALYST_MIXED,False,-0.029236,-0.1454,0.023657,LOSER,False
FBIZ,2025-08-18,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.048427,-0.007969,0.023657,WINNER,True
FCF,2025-08-18,8.6,BULLISH,BULLISH,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_FULL_AGREE,False,0.035736,-0.052412,0.023657,NEUTRAL,False
FDP,2025-08-18,8.1,BULLISH,NO_DATA,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.003629,-0.036851,0.023657,LOSER,False
FE,2025-08-18,7.6,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,0.014242,0.096661,0.023657,NEUTRAL,False
FFBC,2025-08-18,7.5,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.045118,-0.029738,0.023657,WINNER,True
FFIV,2025-08-18,8.3,BULLISH,BULLISH,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.023873,-0.048568,0.023657,NEUTRAL,False
FHI,2025-08-18,9.4,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.007929,-0.027563,0.023657,LOSER,False
FLEX,2025-08-18,7.6,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.134418,0.248543,0.023657,WINNER,True
FLR,2025-08-18,7.7,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,-0.04226,0.10755,0.023657,LOSER,False
FLXS,2025-08-18,9.5,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.30725,0.056896,0.023657,WINNER,True
FMAO,2025-08-18,9.0,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.026243,-0.049612,0.023657,NEUTRAL,False
FMBH,2025-08-18,7.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.040308,-0.057014,0.023657,NEUTRAL,False
FMS,2025-08-18,8.8,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.029388,0.093398,0.023657,NEUTRAL,False
FN,2025-08-18,8.5,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.095042,0.253057,0.023657,WINNER,True
FOX,2025-08-18,9.0,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.020683,-0.011326,0.023657,NEUTRAL,False
FPI,2025-08-18,8.3,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.027281,-0.034185,0.023657,NEUTRAL,False
FRME,2025-08-18,7.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.031448,-0.075709,0.023657,NEUTRAL,False
FSFG,2025-08-18,9.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,0.023657,NO_DATA,
FSS,2025-08-18,10.0,BULLISH,BULLISH,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_FULL_AGREE,False,-0.010447,-0.046458,0.023657,LOSER,False
FTI,2025-08-18,8.0,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.121212,0.026873,0.023657,WINNER,True
FUBO,2025-08-18,9.6,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.116711,-0.034483,0.023657,WINNER,True
FULT,2025-08-18,9.6,BULLISH,BULLISH,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_FULL_AGREE,False,0.025834,-0.07122,0.023657,NEUTRAL,False
G,2025-08-18,9.1,BULLISH,NEUTRAL,BULLISH,NO_DATA,ESS_BULLISH_ANALYST_MIXED,False,-0.048428,-0.101508,0.023657,LOSER,False
GAP,2025-08-18,7.4,BULLISH,NEUTRAL,NEUTRAL,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.090866,0.041152,0.023657,WINNER,True
GBX,2025-08-18,7.5,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.010886,-0.01437,0.023657,LOSER,False
GD,2025-08-18,9.9,BULLISH,NEUTRAL,BULLISH,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.037311,0.060672,0.023657,NEUTRAL,False
GDOT,2025-08-18,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.030496,-0.117021,0.023657,NEUTRAL,False
GDS,2025-08-18,8.8,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.245424,0.015513,0.023657,WINNER,True
GFF,2025-08-18,9.5,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.025884,0.009228,0.023657,NEUTRAL,False
GFI,2025-08-18,9.4,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.266845,0.438959,0.023657,WINNER,True
GGAL,2025-08-18,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,0.023657,NO_DATA,
GHC,2025-08-18,7.4,BULLISH,NO_DATA,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_MAJORITY_BEARISH,True,0.07554,-0.078055,0.023657,WINNER,True
GIB,2025-08-18,9.8,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.017536,-0.074291,0.023657,LOSER,False
GIC,2025-08-18,9.0,BULLISH,BULLISH,NEUTRAL,NO_DATA,ESS_BULLISH_ANALYST_MIXED,False,0.01728,-0.032609,0.023657,NEUTRAL,False
GILD,2025-08-18,8.8,BULLISH,NEUTRAL,BULLISH,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.041956,0.048079,0.023657,LOSER,False
GL,2025-08-18,7.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.050077,-0.006975,0.023657,WINNER,True
GLDD,2025-08-18,8.8,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,,,0.023657,NO_DATA,
GLW,2025-08-18,8.2,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.178168,0.29479,0.023657,WINNER,True
GNE,2025-08-18,9.6,BULLISH,NO_DATA,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_MAJORITY_BEARISH,True,,,0.023657,NO_DATA,
GOLF,2025-08-18,7.2,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.048779,0.036046,0.023657,LOSER,False
GOOG,2025-08-18,8.2,BULLISH,NEUTRAL,NEUTRAL,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,0.023657,NO_DATA,
